Edrude_ind 		 Edrude_dhf
     -0.00077206      -0.00006653
     -0.00014187      -0.00000389
     -0.00036390      -0.00001876
     -0.00068167       0.00003337
     -0.00012906       0.00000370
     -0.00032527       0.00001286
     -0.00075127       0.00006376
     -0.00014132       0.00000595
     -0.00035745       0.00002247
     -0.00066193       0.00004768
     -0.00013022       0.00000482
     -0.00032212       0.00001755
     -0.00067742       0.00000512
     -0.00012919       0.00000165
     -0.00032429       0.00000407
     -0.00070659       0.00001964
     -0.00014224       0.00000228
     -0.00034759       0.00000781
     -0.00068947       0.00002953
     -0.00013633       0.00000317
     -0.00033629       0.00001125
     -0.00071973      -0.00001773
     -0.00014006      -0.00000053
     -0.00034827      -0.00000401
     -0.00066766       0.00004663
     -0.00013215       0.00000496
     -0.00032586       0.00001760
     -0.00074183       0.00006282
     -0.00014038       0.00000592
     -0.00035414       0.00002228
     -0.00075138       0.00004472
     -0.00013581       0.00000396
     -0.00034970       0.00001523
     -0.00066534       0.00002994
     -0.00013258       0.00000314
     -0.00032559       0.00001128
     -0.00072844       0.00001332
     -0.00015844       0.00000239
     -0.00037077       0.00000680
     -0.00073963       0.00005177
     -0.00016107       0.00000573
     -0.00037729       0.00001991
     -0.00073364       0.00000896
     -0.00015798       0.00000220
     -0.00037153       0.00000569
     -0.00073754       0.00004936
     -0.00016027       0.00000560
     -0.00037582       0.00001924
     -0.00074006       0.00005116
     -0.00016131       0.00000570
     -0.00037761       0.00001975
     -0.00066675      -0.00004074
     -0.00070828       0.00002022
     -0.00034710       0.00000799
     -0.00067853       0.00005129
     -0.00032892       0.00001844
     -0.00064825       0.00003103
     -0.00031747       0.00001123
     -0.00070231       0.00002866
     -0.00034309       0.00001134
     -0.00012494      -0.00000114
     -0.00005391      -0.00000047
     -0.00001368      -0.00000008
     -0.00000119      -0.00000000
     -0.00015229       0.00000728
     -0.00006567       0.00000206
     -0.00003140       0.00000067
     -0.00001629       0.00000025
     -0.00000134       0.00000001
     -0.00012881       0.00000734
     -0.00006183       0.00000236
     -0.00003184       0.00000085
     -0.00001740       0.00000033
     -0.00000161       0.00000001
     -0.00010162      -0.00000413
     -0.00004630      -0.00000121
     -0.00002310      -0.00000041
     -0.00001239      -0.00000016
     -0.00000112      -0.00000000
     -0.00018339       0.00000958
     -0.00007283       0.00000239
     -0.00003337       0.00000073
     -0.00001689       0.00000026
     -0.00000133       0.00000001
     -0.00025472      -0.00001901
     -0.00009887      -0.00000433
     -0.00004406      -0.00000124
     -0.00002174      -0.00000042
     -0.00000158      -0.00000001
     -0.00019362      -0.00000922
     -0.00007199      -0.00000202
     -0.00003109      -0.00000056
     -0.00001498      -0.00000019
     -0.00000103      -0.00000000
     -0.00076327       0.00009031
     -0.00020127       0.00001235
     -0.00007061       0.00000259
     -0.00002961       0.00000071
     -0.00000149       0.00000001
     -0.00007843      -0.00000258
     -0.00003270      -0.00000071
     -0.00001534      -0.00000023
     -0.00000788      -0.00000009
     -0.00000065      -0.00000000
     -0.00010234      -0.00000180
     -0.00003978      -0.00000017
     -0.00001793       0.00000001
     -0.00000899       0.00000002
     -0.00000070       0.00000000
